Unnamed: 0,Greek Entry,Entry,Definition
2174,ἀντίγραφον,אַנְטִיגְרָפִין,"(ἀντιγραφή)  1) (= ἀντίγραφον) duplicate.  Targ. Esth. III, 14 Mus. (ed. דיטגמא); Esth. R. to ibid. (explain. פתשגן ib.).—2)answer to a letter.  Gen. R. s. 67 הב לי א' Ar. (ed. אנטיגרפא, corr. פי …) give me an answer (to the emperor’s letter). Ib. הן א' where is the answer?"
2175,ἀντίδικος,אַנְטִידִיקוֹס,"(ἀντίδικος) opponent in a suit, in gen. adversary.  Gen. R. s. 82.—Ib. s. 100 אנטירוקוס (corr. acc.); Pesik. Naḥa’mu p. 126a; a. fr.—Pl. אַנְטִידִיקִיןparties to a suit. Deut. R. s. 5 האנטיריקון (corr. acc.)."
2185,Ἀντίνους,אַנְטִינוּס,(Ἀντίνους) Antinous; v. אטיטס.
2165,Ἀντιόχεια,"אַנְטוּכְיָא,  אַנְטוּכְיָה,  אַנְטוּכִיאָה,  אַנְטְיוכִיאָה","(Ἀντιόχεια)  1)Antioch, surnamed Epidaphnes, the capital of Syria founded by Seleucus Nicator, situated on the Orontes.  Targ. Y. Num. XIII, 21; a. e. (Hamath in Bible).—Keth. 67a. Gitt. 44b; a. fr.—Y. Shek. VI, 50a bot. דפני של א' Daphne near Ant.; Lev. R. s. 19 כייא …—2)the country or district of Ant. , Antiochene. Y. Dem. II, 22d top; Y. Nidd. III, 48a bot.; a. e.; v. חֹולַת, חוּלְתָּא a. חֲמַת."
2182,ἀντίχρησις,אַנְטִיכְרִיסִיס,"(ἀντίχρησις) an agreement allowing the creditor the use of a pledged object (in place of interest on the loan).  Y. B. Mets. VI, end, 11a הדא א' ריבית הוא antichresis is considered usury."
2204,ἀντλεία ,"אַנְטְלַיָּא,  אַנְטִילַיָּיא","(of אנטל; from which Greek ἄντλος, ἄντλον &c. and our w. ἄντλεία [sic], antlia) baling out bilge-water, pump (with wheels and buckets).  Ruth R. to II, 19 גלגל אנטי'; Lev. R. s. 34 אנטל' (ed. אנטילא, corr. acc.) the pumping wheel. Tosef. Makhsh. III, 4 מפני א' שלהן on account of their baling machine (besprinkling the wheat). Ib. Mikv. IV, 2 אנטיליא. | **Editor's Note: 'ἄντλεία' is possibly as mistake and should be 'ἀντλεία' with only one accent."
2204,ἄντλον,"אַנְטְלַיָּא,  אַנְטִילַיָּיא","(of אנטל; from which Greek ἄντλος, ἄντλον &c. and our w. ἄντλεία [sic], antlia) baling out bilge-water, pump (with wheels and buckets).  Ruth R. to II, 19 גלגל אנטי'; Lev. R. s. 34 אנטל' (ed. אנטילא, corr. acc.) the pumping wheel. Tosef. Makhsh. III, 4 מפני א' שלהן on account of their baling machine (besprinkling the wheat). Ib. Mikv. IV, 2 אנטיליא. | **Editor's Note: See note on 'ἀντλεία - אַנְטְלַיָּא, אַנְטִילַיָּיא'"
2204,ἄντλος,"אַנְטְלַיָּא,  אַנְטִילַיָּיא","(of אנטל; from which Greek ἄντλος, ἄντλον &c. and our w. ἄντλεία [sic], antlia) baling out bilge-water, pump (with wheels and buckets).  Ruth R. to II, 19 גלגל אנטי'; Lev. R. s. 34 אנטל' (ed. אנטילא, corr. acc.) the pumping wheel. Tosef. Makhsh. III, 4 מפני א' שלהן on account of their baling machine (besprinkling the wheat). Ib. Mikv. IV, 2 אנטיליא. | **Editor's Note: See note on 'ἀντλεία - אַנְטְלַיָּא, אַנְטִילַיָּיא'"
5710,Ἀξεινῶν,גַּלְאַקְסִינוֹן,"(ed. גלא ק') (γαλῆ Ἀξεινῶν) [fur of] the weasel imported by the Axeinoi (living around the Pontus Axenus or Euxenus); ermine (v. Sm. Ant. s. v. Pellis).  Gen. R. s. 20, end (גלא) גלי ק'. Y. Sabb. II, 4d bot. (rendition of תַּחַשׁ) גלקטינון; Koh. R. to I, 9 גלטינון (corr. acc.). Ib. והכלב גלבטינון (read גלכסינון) and the dog shall wear ermine fur."
2932,ἄξιος,"אַקְסְיוֹס,  אַכְסְיוֹס","(ἄξιος) worthy, adequate.  Gen. R. s. 46 ‘I am God Shadday’ (Gen. XVII, 1)  is translated by Aquila אקווס ואקנוס Ar. (ed. אכסיוס, אכסיוט, corr. acc.) ἄξιος and (καὶ) ἵκανος, adequate and sufficient (competent); cmp. ibid. דייך וכ' it is sufficient for thee that I am thy protector."
1724,ἀξίωμα,אַכְסְיֹומָא,"(ἀξίωμα) request, petition.  Midr. Till. to Ps. VI, end אחרים מקבלים אנ' וכ' (corr. אכ') others receive the petition presented to him אני איני מבקש אלא אנסיומין שלי (corr. acc., insert שאתה תקבל) I only ask that thou mayest receive my petition thyself. Ib. to Ps. CII אל תתן א' שלי בתוכה (read שלו); [the entire passage is obscure and seems out of place]."
2743,ἀπαντή,אַפַּנְטֵי,"(ἀπαντή = ἀπάντησις) encountering. —לא' (= εἰς ἀπαντήν, h. לקראת) to meet, to receive. Tanḥ. Emor 22 לא' של טלך to salute the king. Pesik. R. Ten Command. 1 לא' של מלך וכ' (some ed. לאנפטי, corr. acc.) to salute his father the king. Cant. R. to I, 12 לאפנתי (corr. acc.). Y. Ab. Zar. II, 41b bot. לפגטי; Midr. Sam. ch. VII לאפרכי דידיה (corr. acc., or Var. לאפי). [Yalk. Esth. 1058 לאנפטי some ed., read: אַנְבְּטֵי.]"
2743,ἀπαντήν,אַפַּנְטֵי,"(ἀπαντή = ἀπάντησις) encountering. —לא' (= εἰς ἀπαντήν, h. לקראת) to meet, to receive. Tanḥ. Emor 22 לא' של טלך to salute the king. Pesik. R. Ten Command. 1 לא' של מלך וכ' (some ed. לאנפטי, corr. acc.) to salute his father the king. Cant. R. to I, 12 לאפנתי (corr. acc.). Y. Ab. Zar. II, 41b bot. לפגטי; Midr. Sam. ch. VII לאפרכי דידיה (corr. acc., or Var. לאפי). [Yalk. Esth. 1058 לאנפטי some ed., read: אַנְבְּטֵי.]"
2743,ἀπάντησις,אַפַּנְטֵי,"(ἀπαντή = ἀπάντησις) encountering. —לא' (= εἰς ἀπαντήν, h. לקראת) to meet, to receive. Tanḥ. Emor 22 לא' של טלך to salute the king. Pesik. R. Ten Command. 1 לא' של מלך וכ' (some ed. לאנפטי, corr. acc.) to salute his father the king. Cant. R. to I, 12 לאפנתי (corr. acc.). Y. Ab. Zar. II, 41b bot. לפגטי; Midr. Sam. ch. VII לאפרכי דידיה (corr. acc., or Var. לאפי). [Yalk. Esth. 1058 לאנפטי some ed., read: אַנְבְּטֵי.]"
2744,ἀπάντησον,*אַפַּנְטִיסוֹן,"(ἀπάντησον) go to meet (to join battle).  Pesik. R. s. 31 translating kadd’ma panav (Ps. XVII, 13). [Correct: אין לנו זוג להזדווג לה אלא אתה קומה ד' קדמה פניו א' לה; v. Midr. Till. to Ps. l. c.]"
2688,ἀπειλέω,"אַפִּילוֹן,  אַפִּילְיוֹן, ","(ἀπειλῶν, ἀπειλέων, part. pres.  of ἀπειλέω, prob. borrowed fr. Aquila to Ps. CIV, 32) threatening. Y. Ber. IX, 13c bot. הוא א' לעולמו להחריבו He looks upon his world threatening to destroy it. Cant. R. end, that time חושב הקב""ה אפילו להחריבו וכ' (read אפילון לעולמו להח') the Lord plans threatening &c. Y’lamd. beg. (quot. in Ar. with ref. to Ps. l. c.) מסתכל אפיליון של עולם (read על עולמו) He looks threatening upon His world; cmp. Midr. Till. to Ps. XVIII, 8; Yalk. II Sam. 158."
2688,ἀπειλέων,"אַפִּילוֹן,  אַפִּילְיוֹן, ","(ἀπειλῶν, ἀπειλέων, part. pres.  of ἀπειλέω, prob. borrowed fr. Aquila to Ps. CIV, 32) threatening. Y. Ber. IX, 13c bot. הוא א' לעולמו להחריבו He looks upon his world threatening to destroy it. Cant. R. end, that time חושב הקב""ה אפילו להחריבו וכ' (read אפילון לעולמו להח') the Lord plans threatening &c. Y’lamd. beg. (quot. in Ar. with ref. to Ps. l. c.) מסתכל אפיליון של עולם (read על עולמו) He looks threatening upon His world; cmp. Midr. Till. to Ps. XVIII, 8; Yalk. II Sam. 158."
2688,ἀπειλῶν,"אַפִּילוֹן,  אַפִּילְיוֹן, ","(ἀπειλῶν, ἀπειλέων, part. pres.  of ἀπειλέω, prob. borrowed fr. Aquila to Ps. CIV, 32) threatening. Y. Ber. IX, 13c bot. הוא א' לעולמו להחריבו He looks upon his world threatening to destroy it. Cant. R. end, that time חושב הקב""ה אפילו להחריבו וכ' (read אפילון לעולמו להח') the Lord plans threatening &c. Y’lamd. beg. (quot. in Ar. with ref. to Ps. l. c.) מסתכל אפיליון של עולם (read על עולמו) He looks threatening upon His world; cmp. Midr. Till. to Ps. XVIII, 8; Yalk. II Sam. 158."
2649,ἀποθήκη,אַפֹּותִּיקִי,"(ἀποθήκη) store-house, store.  Targ. Y. I, Gen. XXIV, 2. Ib. v. 10 שפר א' וכ' the best things of his store (Y. II אַפּוּתְיָקִי …, Ar. only דְּיָתִיקִי, v. Gen. R. s. 59).—Y. Sabb. IV, beg. 6d bot., opp. to אצל בעה""ב in dwelling rooms, cmp. הֶפְתֵּק.—Pl. h. אַפֹּותִּיקָאֹות. Ex. R. s. 30 יש לך א' וכ' hast thou store-houses where to put them?—Ch. אַפֹּותִּיקַיָּא, אַפֹּותִּיקֵי. Targ. Y. I Deut XXXII, 34; a. e.—Y. Ned. IX, 41c bot."
8228,ἀποθήκη,הֶפְתֵּק,"(פתק to cut, divide off; Var. lect.  v. infra) the store-room in the dwelling house out of which the daily portions of provision and work are distributed; also the retailer’s shelves &c., contrad. to אוצר ware-house. Ab. Zar. II, 7 (39b) הבאין מן הה' the preserved locusts which the merchant takes from the shelves, contrad. to מן הסלולה, those laid out in baskets in front of the counter. Ib. 40b מן הה' מן האוצר ומן הספינה (not הסלולה, v. Rabb. D. S. a. l. note 5); Tosef. ib. IV (V), 12 מן הפתק וכ' ed. Zuck. (Var. הפתיק, cmp. הֶמְסֵס for fusion of article) from the shelves, the ware-room or the ship.—Sabb. 50a; Tosef. ib. III (IV), 19 גיזי צמר של ה' cut wool stored in the pantry (intended for spinning; Rashi: from the merchant’s shelves). [Ar. s. v. אפתק reads: אוּפְתֵּק, noting a Var. ה'. One Ms. Ar., a. Mish. ed. Nap. read אפותיק for אוּפְתֵּיק, induced by phonetic resemblance to ἀποθήκη. V. Ar. ed. Koh. s. v. אפתק, a. Rabb. D. S. to Ab. Zar. 39b note 8.]"
2714,ἀποκοτταβίζειν,"אַפִּיקְטְוִיזִין,  אַפִּיקְטְפִיזִין","(corr. אַפּוֹ') f. (ἀποκοτταβίζειν) orig. playing at cottabus, or squirting wine into a bowl; trnsf. (S.) the gourmand’s practice of taking an emetic before meal; to vomit. Sabb. 12a; 123ab. Ib. XXII, 6. Tosef. ib. XVI (XVII), 22, Var. ed. Zuck. אפקטויזין. Succ. 40b; B. Kam. 102a; Sifra B’har ch. I, end אפיקטפיזים (corr. acc.). [A noun ἀποκοττάβισις to which our w. would correspond, is not in the vocabulary.]"
2714,ἀποκοττάβισις,"אַפִּיקְטְוִיזִין,  אַפִּיקְטְפִיזִין","(corr. אַפּוֹ') f. (ἀποκοτταβίζειν) orig. playing at cottabus, or squirting wine into a bowl; trnsf. (S.) the gourmand’s practice of taking an emetic before meal; to vomit. Sabb. 12a; 123ab. Ib. XXII, 6. Tosef. ib. XVI (XVII), 22, Var. ed. Zuck. אפקטויזין. Succ. 40b; B. Kam. 102a; Sifra B’har ch. I, end אפיקטפיזים (corr. acc.). [A noun ἀποκοττάβισις to which our w. would correspond, is not in the vocabulary.]"
2632,ἀπόστολος,"*אַפֹּוסְטֹומֹוס,  אַפֹּוסְטְמֹוס","(Var. פוסטמוס, פס') pr. n. m.Apostomos (Postomos), one who is mentioned as having burned the Law [and put up an idol in the Temple].  Taan. IV, 6; Y. ib. 68cd; Yalk. II Kings 250. [Prob. an officer of king Antioch Epiphanes of Syria; perh. a popul. corrupt. of ἀπόστολος, cmp. II Macc. VI, 1.]"
2638,ἀπόφανσις,"אַפֹּופְסִין,  אַפֹּופְסִיס","(ἀπόφασις, ἀπόφανσις) verdict, dispensation.  [Variously corrupted: איפופסין, איפוספ', איפרפס &c.] Y’lamd. to Gen. III, 1 quot. in Ar. (ref. to Prov. XVIII, 7) the fools give out האפופסין שלהן their own verdict. Pesik. R. s. 44 איספוסין, אפוספיס (corr. acc.). Ib. s. 46 (ed. Fr. p. 187b) ניתן פאופרי read נטל א' he received his verdict (of expulsion from Eden). Y. Sot. VII, 21d bot.; Y. R. Hash. I, 57a bot. איפ'; a. fr. [Tanḥ. Sh’moth 13 שנטלו אפופסים, read אַפּוּכִי.]—Midr. Till to Ps. XVII; Yalk. Ps. 670 two curiosi (v. הנדיוסין) רצין בהפרכוס (באין באיפרפוס) (read באפופסיס) run (come) each with a verdict; v. בָּאיָין.—Lev. R. s. 21, beg. אפופסיות Ar., read with ed. אפופסיס."
2638,ἀπόφασις,"אַפֹּופְסִין,  אַפֹּופְסִיס","(ἀπόφασις, ἀπόφανσις) verdict, dispensation.  [Variously corrupted: איפופסין, איפוספ', איפרפס &c.] Y’lamd. to Gen. III, 1 quot. in Ar. (ref. to Prov. XVIII, 7) the fools give out האפופסין שלהן their own verdict. Pesik. R. s. 44 איספוסין, אפוספיס (corr. acc.). Ib. s. 46 (ed. Fr. p. 187b) ניתן פאופרי read נטל א' he received his verdict (of expulsion from Eden). Y. Sot. VII, 21d bot.; Y. R. Hash. I, 57a bot. איפ'; a. fr. [Tanḥ. Sh’moth 13 שנטלו אפופסים, read אַפּוּכִי.]—Midr. Till to Ps. XVII; Yalk. Ps. 670 two curiosi (v. הנדיוסין) רצין בהפרכוס (באין באיפרפוס) (read באפופסיס) run (come) each with a verdict; v. בָּאיָין.—Lev. R. s. 21, beg. אפופסיות Ar., read with ed. אפופסיס."
2797,ἀπραγία,"אַפְּרַגְיָא,  אַפְּרַגְזְיָא,  אַפְּרַגְסְיָא","(ἀπραγία, ἀπραξία) inactivity, cessation of labor, holiday.  Pesik. Sh’mini, p. 195a (v. Buber note 66 to p. 193a) if both of us open (sales) at the same time הרי אנו עושין אפרגיא במדינה (Ar. Var. אפרגיזא, אפרגינה, read אפרגזיא) we shall create a cessation of labor in the district (as all the laboring people will run to the market town on one and the same day; Yalk. Num. 782 זול from misunderstanding); Cant. R. to VII, 2 אפרגייס (read אפרגייא or אפרגסייא). Pesik. R. s. 41 R. Yonathan … had goods with him והייתה אפרגיס (corr. acc.) and there was inactivity and dull business in consequence thereof [for which Yalk. Ps. 758 ולא היה יכול למוכרה—prob. to be read אַפְּרַטוֹס ἄπρατος unsaleable]."
2797,ἀπραξία,"אַפְּרַגְיָא,  אַפְּרַגְזְיָא,  אַפְּרַגְסְיָא","(ἀπραγία, ἀπραξία) inactivity, cessation of labor, holiday.  Pesik. Sh’mini, p. 195a (v. Buber note 66 to p. 193a) if both of us open (sales) at the same time הרי אנו עושין אפרגיא במדינה (Ar. Var. אפרגיזא, אפרגינה, read אפרגזיא) we shall create a cessation of labor in the district (as all the laboring people will run to the market town on one and the same day; Yalk. Num. 782 זול from misunderstanding); Cant. R. to VII, 2 אפרגייס (read אפרגייא or אפרגסייא). Pesik. R. s. 41 R. Yonathan … had goods with him והייתה אפרגיס (corr. acc.) and there was inactivity and dull business in consequence thereof [for which Yalk. Ps. 758 ולא היה יכול למוכרה—prob. to be read אַפְּרַטוֹס ἄπρατος unsaleable]."
2797,ἄπρατος,"אַפְּרַגְיָא,  אַפְּרַגְזְיָא,  אַפְּרַגְסְיָא","(ἀπραγία, ἀπραξία) inactivity, cessation of labor, holiday.  Pesik. Sh’mini, p. 195a (v. Buber note 66 to p. 193a) if both of us open (sales) at the same time הרי אנו עושין אפרגיא במדינה (Ar. Var. אפרגיזא, אפרגינה, read אפרגזיא) we shall create a cessation of labor in the district (as all the laboring people will run to the market town on one and the same day; Yalk. Num. 782 זול from misunderstanding); Cant. R. to VII, 2 אפרגייס (read אפרגייא or אפרגסייא). Pesik. R. s. 41 R. Yonathan … had goods with him והייתה אפרגיס (corr. acc.) and there was inactivity and dull business in consequence thereof [for which Yalk. Ps. 758 ולא היה יכול למוכרה—prob. to be read אַפְּרַטוֹס ἄπρατος unsaleable]."
28418,Ἄραδος,רוֹדוֹס,"(a corrupt. of Ἄραδος) Aradus, v. אַרְוָוד.  Y. Meg. I, 71b bot. (expl. ארודי, Gen. X, 18) ר'; [The context forbids thinking of Rhodus].—[Y. Yeb. VIII, 9b bot. ברודוס, read with Y. Kidd. IV, 66b top, a. Y. Bicc. I, 64a בדָרוֹם.]"
