Unnamed: 0,Greek Entry,Entry,Definition
3535,batos,בַּת,"‘bath’ — a liquid measure equal to one אֵיפָה. [Together with JAramבַּתָּא, בִּתָּא (of s.m.), of uncertain origin. cp. בַּת III. Gk. batos (= a liquid measure), is a Heb. loan word.]"
2985,beledarios,בַּלְדָּר,"1) courier. 2) postman. NH [From Gk. beledarios, L. veredārius (= courier, postboy); of uncertain etymology. cp. דֹּאַר.] | **Editor's Note: Beledarios may be a typo and should be beredarios. Jastrow and Klein's own etymology of this word suggests this is a typo."
2868,bema,בִּימָה,"platform, pulpit, stage. PBH [A loan word from Gk. bema (= pace, step, platform, stage), which derives from the stem of bainein (= to go), whence also basis (= a stepping, pedestal). See בָּסִיס and cp. בִּימָר.]"
2916,Beta,בֵּיתָא,"beta, name of the second letter of the Greek alphabet. PBH [Aram., from Gk. Beta, Heb.–Phoen. בַּיִת (= house). The final a was added because a Greek word cannot end with a t.]"
2832,bibarion,בֵּיבָר,"zoological garden. PBH [Gk. bibarion, identical with L. vīvārīum (= a place where living animals are kept), properly, neuter of the adj. vivarius (= pertaining to living creatures), used as a noun, from vīvere (= to live).]"
2830,bibliographia,בִּיבְּלִיּוֹגְרַפְיָה,"bibliography. FW [Gk. bibliographia (= writing of books), compounded of biblion and graphia; see בִּיבְּלִיּוֹגֽרָף and □גְרַפְיָה.]"
2828,bibliographos,בִּיבְּלִיּוֹגְרָף,"bibliographer. FW [Gk. bibliographos (= writer of books, transcriber, copyist), compounded of biblion (= little book), dimin. of biblos (= book;), and graphos (see □גֽרָף).]"
3285,bikion,"בִּקְיָא,  בַּקְיָא,  בִּקְיָה,  בַּקְיָה","vetch. PBH [Gk. bikion, from L. vicia (= vetch), which prob. derives from IE *wei-q-, enlargement of base *wei– (= to bend, to twist), whence L. viere (= to bend, to twist), vītio (= vine). See ‘withy’ in my CEDEL and cp. ‘vetch’ ibid.]"
2836,bio,בִּיּוֹ□,"bio–. FW [Combining form meaning ‘life’. From Gk. bio-, from bios (= life), from IE *gwiwos.]"
2841,biographia,בִּיּוֹגְרַפְיָה,"biography. FW [Late Gk. biographia (= description of life), from Gk. bios (= life) and – graphia, from graphein (= to write). See בִּיּוֹגֽרָף and □יָה.]"
2841,bios,בִּיּוֹגְרַפְיָה,"biography. FW [Late Gk. biographia (= description of life), from Gk. bios (= life) and – graphia, from graphein (= to write). See בִּיּוֹגֽרָף and □יָה.]"
3471,birros,בֵּרָס,"a heavy woolen blanket. PBH [Gk. birros (= large cloak with a hood), from L. birrus, which is of Celtic origin. cp. בֶּרֶט.]"
2917,boethos,בַּיְתּוֹסִי,"Boethusian, member of a Jewish sect related to the Sadducees. PBH [Lit.: follower of בַּיֽתּוֹס (= Boethus), from Gk. boethos, name of a priest whose son was made high priest by Herod the Great.]"
2975,bolbos,"בֻּלְבּוּס,  בּוּלְבּוּס","1) a kind of onion. 2) bulb, tuber. NH 3) potato. NH [Gk. bolbos (= bulb, bulbous, root, onion), from the reduplication of the IE imitative base *bol-. See ‘bulb’ in my CEDEL.]"
3044,boulimos,"בֻּלְמוּס,  בּוּלְמוּס","ravenous hunger, bulimia. PBH [Gk. boulimos (lit.: ‘ox hunger’), from bous (= ox), and limos (= hunger), for whose etymology see my CEDEL s.v. ‘bulimia’.]"
164,brakai,אַבְרָקַיִם,"dual  PBH breeches. [Formed with prosthetic אַ□ II from Gk. brakai, from L. brācae (= breeches), which is a Gaulish word borrowed from Teutonic. cp. Old Eng. brēc (= breeches), and see ‘breeches’ in my CEDEL.]"
2621,bulos,בּוּל,"block, lump. [Akka. bulu (= a block of dry wood), Gk. bulos (= a lump of earth).]"
159,bursinon,אַבַּרְזִין,"1) a cover of skin. 2) tarpaulin. NH PBH [Prob. from Avestic barezis (= cover). Some scholars derive אַבַּרֽזִין from Gk. bursinon (= leathern cover), from bursa (= hide, leather), which is of uncertain origin. cp. ‘burse’ in my CEDEL.]"
3475,byrseus,בֻּרְסִי,"tanner. PBH [Gk. byrseus, from byrsa (= hide, leather), which is of uncertain origin.]"
3478,byrsikos,בֻּרְסְקִי,"1) tannery. PBH 2) tanner. PBH [In sense 1 from Gk. byrsikos (= tanner), from byrsa (= hide, leather), in sense 2 from byrsike (= tannery), from byrsa. See בֻּרְסִי.]"
25783,chalkanthos,קַנֽקַנְתּוּם,"vitriol. [Assimilated from Gk. chalkanthos (= solution of blue vitriol), which is compounded of chalkos (= copper), and anthos (= flower). For the second element see אַנֽטִילוֹפָּה.]"
12112,chalkisidos,כַּלְכִּיד,"name of a fish; prob. a kind of sardine. PBH [According to some scholars a loan word from Gk. chalkisidos, name of a migratory fish, prob. the sardine. cp. כִּלְכִּית.] | **Editor's Note: Klein likely meant 'chalikis, -idos' or 'χαλκίς, -ίδος' which is the way Jastrow presents the etymology. This means that the genitive is χαλκίδος"
11658,chaos,כָּאוֹס,"chaos FW [Gk. chaos (= gulf, chasm, abyss, the rude unformed mass), cogn. with Old Eng. goma (= palate), from IE base ghō(u)-, ghēu-, gheu- (= to gape). See ‘gum’ in my CEDEL and cp. ‘chaos’ ibid.]"
10087,charadra,חַרְדְּלִית,"rain-stream, torrent. PBH [Borrowed from Gk. charadra (= mountain-stream, torrent), which is related to charassein (= to engrave), hence is ultimately of Sem. origin. See חרשׁ, חרת.]"
12538,charakoma,כַּרְקוֹם,"besieging troop. PBH [From Gk. charakoma (= a place paled round, a fortified camp), from charakoin (= to pale), which is related to charassein (= to engrave). See כָּרַקְטֶרִיסְטִיקָה.]"
12539,charakteristikos,כָּרַקְטֶרִיסְטִיקָה,"characteristic. FW [From Gk. charakteristikos (= characteristic, adj.), from charakterizein (= to characterize), from charakter (= graving tool, mark engraved, impress, character), from the stem of charassein (= to engrave), which is prob. of Sem. origin. cp. Heb. חָרַשׁ (= he engraved, plowed), חָרַת (= he engraved); see חרשׁ I and חרת.]"
12481,charisma,כָּרִיזְמָה,"charisma. FW [Gk. charisma (= grace, favor, gift), from charizesdai (= to show favor), from charis (= grace).]"
12470,chartes,כַּרְטוֹתֵיקָה,"1) document. 2) card index, file. FW [Compounded of Gk. chartes (= a leaf of the Egyptian papyrus, papyrus, paper), and theke (= case, box, chest). See כַּרֽטִיס and תִּיק.]"
12023,cheir,כִּירוֹמַנְטְיָה,"chiromancy. FW [Lit. ‘divination from the hand’, formed from Gk. cheir (= hand), and manteia (= oracle, divination). See ‘chiro’ and ‘-mancy’ in my CEDEL. cp. second element in נֶקְרוֹמַנְטְיָה.]"
12024,cheiroergos,כִּירוּרְג,"surgeon. FW [From Gk. cheiroergos (= working by hand), which is compounded of cheir (= hand) and ergon (= work).] | **Editor's Note: I could only find reference to a word for cheirourgos meaning the same thing. Perhaps it's an alternate spelling or a typo."
9335,chimaira,חִימֶרָה,"chimera, chimaera. FW [From Gk. chimaira (= a young she-goat), which is related to chimaros (= a young he-goat, lit.: ‘one winter old’), from cheima (= winter), which is cogn. with L. hiems (= winter), hibernus (= pertaining to winter, wintry). See ‘hibernate’ in my CEDEL.]"
12080,chloros,כְּלוֹר,"chlorine (chemistry). (From Gk. chloros (= greenish yellow, pale green, green fresh). See ‘yellow’ in my CEDEL.] FW "
12446,chroma,כְּרוּם,"1) yellow or green color. 2) a fabulous multicolored bird. PBH [Prob. derived from Gk. chroma (= color), which is related to chroia, of s.m., chrozein (= to touch the surface of a body, to tinge, to color), from IE base ghrōu-, ghrō- (= to rub, smear, tinge), which is related to base gher- (= to rub). See ‘chrism’ in my CEDEL. cp. כְּרוֹם, כְּרוֹמָטִי and כְּרוֹמוֹסוֹמָה, כְּרוֹמוֹסְפֵירָה.]"
12450,chromatikos,כְּרוֹמָטִי,"chromatic (music). FW [Gk. chromatikos (= pertaining to color), from chroma, genitive chromatos (= color). See כּֽרוּם and suff. □ִי.]"
12455,chronikos,כְּרוֹנִי,"chronic. FW [From Gk. chronikos (= pertaining to time), from chronos (= time), which prob. stands for ĝhr-on-os and derives from IE base ĝher- (= to seize, take, hold, close, envelop), whence also cheir (= hand). See כִּירוֹמַנְטְיָה. Time is regarded as ‘that which embraces all things’. cp. כּֽרוֹנִיקָה. cp. also the first element in כְּרוֹנוֹגֽרָף, כּֽרוֹנוֹלוֹגְיָה, כְּרוֹנוֹמֶטֶר and the second element in אֲנַכֽרוֹנִיזְם and in סִינֽכְּרוֹנִי.]"
5297,daimonikos,דֶּמוֹנִי,"demonic. FW [From Gk. daimonikos (= possessed by a demon), from daimon; see דֶּמוֹן and suff. □ִי.]"
5437,daktylos,דַּקְטִיל,dactyl (prosody). FW [Gk. daktylos (= finger; dactyl; so called in allusion to the three joints of the finger). Of uncertain etymology.]
5518,damaskanon,דַּרְמַסְקִין,"Damascus plum, damson. PBH [From Gk. damaskanon, from Damaskos (= Damascus), from Heb. דַּמֶּשֶׂק. cp. ‘damson’ in my CEDEL.]"
5385,daphne,"דַּפְנָא,  דַּפְנָה","resp. NH (pl. דַּפְנִים) daphne, laurel. PBH [From Gk. daphne (= laurel), which is borrowed together with L. laurus (= laurel) from a language of Asia Minor. cp. the second element in הַרְדּוּף, הַרְדּוּפֽנִין. cp. also ‘Daphne I’ and ‘Daphne II’ in my CEDEL.]"
5513,dareikos,דַּרְכְּמוֹן,"1) name of an ancient Persian gold coin. 2) name of a Greek coin. NH [Prob. a blend of Gk. dareikos (see אֲדַרְכּוֹן) and Gk. drachme, name of a silver coin (lit.: ‘a handful’), related to dragme (= handful), dragma (= a sheaf; lit.: ‘as much as one can grasp, a handful’), from the stem of drassesthai (= to clutch, grasp, seize).]"
4820,deigma,"דֻּגְמָא,  דֻּגְמָה","sample, example, instance, specimen, type, model, pattern. PBH [From Gk. deigma (= sample, specimen), from the stem of deikuynai (= to show), which is cogn. with L. dicere (= to say, tell). See דִּיקְטָטוֹר.]"
5101,delator,דֵּילָטוֹר,"slanderer, informer. PBH [Late Gk. delator (= accuser, informer, denouncer), from L. dēlātor, from dēlātus. used as p. part. of dēferre (= to bring or carry down, indict, inform against). See ‘delate’ and adj. suff. ‘–ory’ in my CEDEL. cp. דֵּילָטוֹרְיָה.]"
5102,delatoria,דֵּילָטוֹרְיָה,"calumny, slander. PBH [Late Gk. delatoria, from delator (see דֵּילָטוֹר).]"
5260,Delphike,דֶּלְפֵּק,"1) small tripod, small table. PBH 2) counter. NH [Perhaps of Gk. Delphike (= a table from Delphi).]"
5271,delta,דֶּלְתָּא,"1) ‘delta’ — name of the fourth letter of the Greek alphabet. 2) triangular area formed at the mouth of some rivers. FW [JAram., from Gk. delta, from Heb.-Phoen. דָּלֶת. See דָּלֶת]."
5278,demagogia,דֶּמָגוֹגְיָה,"demagogy. FW [Gk. demagogia, from demagogos. See דֶּמָגוֹג and suff. □ִיה.]"
5277,demagogikos,דֶּמָגוֹגִי,"demagogic. FW [Gk. demagogikos (= fit for a popular leader), from demagogos. See דֶּמָגוֹג and suff. □ִי.]"
5276,demagogos,דֶּמָגוֹג,"demagogue. FW [From Gk. demagogos (= a popular leader, leader of the mob), which is compounded of demos (= people) and agogos (= leading), from agein (= to lead, guide, drive, carry off), which is cogn. with L. agere (= to set in motion, drive, lead, conduct, guide, govern; to do, act). See דֶּמוֹטִי and אַקְטוּאָלִי.]"
5303,demokratikos,דֶּמוֹקְרָטִי,"democratic. FW [Back formation from Gk. demokratikos (= pertaining to democracy), from demokratia. See דֶּמוֹקְרַטְיָה and adj. suff. □ִי.]"
5288,demotikos,דֶּמוֹטִי,"popular, demotic (used esp. in the phrase כְּתָב דֶּמוֹטִי, ‘demotic writing’). FW [Back formation from Gk. demotikos (= pertaining to the people, popular), from demos (= district, country, land, people), which is a derivative of IE * dā-m, an – m– enlargement of base * dā–, *dāi (= to divide). See דֶּמוֹן and cp. first element in דֶּמָגוֹג and in דֶּמוֹגְרַפְיָה.]"
5341,despotes,דֶּסְפּוֹט,"despot. FW [From Gk. despotes (= master, ruler, tyrant), which stands for orig. * dems-potā and properly means ‘lord of the house’, and is equivalent to Old I. dám-patiḥ (= lord of the house). The first element stands in gradational relationship to Gk. doma, L. domus (= house); see ‘dome’ (building) in my CEDEL and cp. דּוֹמִינוֹ. The second element is related to Gk. posis (= husband), and cogn. with Old I. patiḥ (= master, husband), L. potis (= able, powerful), potēns (= able, mighty, powerful); see פּוֹטֶנְצְיָה.]"
5342,despotikos,דֶּסְפּוֹטִי,"despotic. FW [Gk. despotikos (= inclined to tyranny, despotic), from despotes. See דֶּסְפּוֹט and suff. □ִי.]"
5043,di,דִּי□,"di– (pref. meaning ‘two, double, twice’, used esp. in chemistry to denote two atoms, molecules, radicals, equivalents, as the case may be). FW [Gk. di–, from dis (= twice), which stands for * dwis and is related to Old L. dvis (whence L. bis) and cogn. with Old I. dvíḥ, Avestie bish (= twice). See דִּיס□ and cp. בִּי□.]"
5052,di,דִּיאוֹרָמָה,"diorama. FW [Formed from Gk. di– (see דִּיאַ□) and orama (= that which is seen, view, sight), from oran(= to see), which is cogn. with L. verērī (= to observe with awe, revere, respect, fear). See ‘ware’ (= alert) in my CEDEL and cp. פָּנוֹרָמָה.]"
5046,dia,"דִּיאַ□,  דִּיאָ□","(before a vowel דִּי□ II) dia–, di (combining form meaning ‘thorough, thoroughly, entirely, utterly’). [Gk. dia–, from dia (= through, throughout), which prob. stands for disa and was formed (on the analogy of meta, ‘after’) from dis (= twice), hence orig. meant ‘divided in the middle’. See דִּי□ I and cp. דִּיס□.]"
5075,diabetes,דְּיוּבִיט,"siphon. PBH [From Gk. diabetes (= siphon; lit.: ‘that which causes a going through’), from dia and betes (= that which goes, moves or flows), from the stem of baino (= I go). See דִּיאַ□ and בָּסִיס and cp. דְּיוֹפִי.]"
5049,diagramma,דִּיאַגְרַמָּה,"diagram. FW [Gk. diagramma (= something marked out by lines, a geometrical figure), from diagraphein (= to mark out by lines, draw out), from dia and graphein (= to write). See דִּיאַ□ and □גְּרָף.]"
