Unnamed: 0,Greek Entry,Entry,Definition,ID
1572,antholops,אַנְטִילוֹפָּה,"antelope. FW [Eng. antelope, from Med. Gk. antholops, name of a fabulous animal, which prob. means ‘flower eye’, from Gk. anthos (= flower), and ops (= eye). For the etymology of Gk. ops see אוֹפְּטִי. cp. the first element in אַנְתּוֹלוֹגְיָה and the second in קַנְקַנְתּוּם.]",96
1572,anthos,אַנְטִילוֹפָּה,"antelope. FW [Eng. antelope, from Med. Gk. antholops, name of a fabulous animal, which prob. means ‘flower eye’, from Gk. anthos (= flower), and ops (= eye). For the etymology of Gk. ops see אוֹפְּטִי. cp. the first element in אַנְתּוֹלוֹגְיָה and the second in קַנְקַנְתּוּם.]",97
1587,anthrakites,אַנְטְרָצִיט,"anthracite, a kind of hard coal. FW [L. anthracītēs (= a kind of bloodstone), from Gk. anthrakites (= a gem), properly subst. use of an adj. meaning ‘resembling coal’, from anthrax, gen. anthrakos (= coal), which is of uncertain origin. For the ending see subst. suff. ‘-ite’ in my CEDEL. Coal is first mentioned about 370 B.C.E. by Theophrastus in his treatise ‘On Stones’, under the name lithos anthrakos (= coal stone). cp. ‘anthra’ and ‘anthracite’ in my CEDEL.]",98
1662,anthropos,אַנְתִּרוֹפּוֹלוֹגְיָה,"anthropology. FW [The word lit. means ‘the science of man’. It is compounded of Gk. anthropos (= man), and logia (see □לוֹגְיָה). Gk. anthropos is perhaps a dialectal variant of andropos, a compound of aner, gen. andros (= man), and ops (= eye, face), and lit. means ‘he who has the face of a man’. For the etymology of aner see אַנְדַּרֽטָא. Ops derives from IE base *oqw- (= eye). cp. the second element in מִיזַנְתְּרוֹפּ and in פִילַנְתְּרוֹפּ.]",99
1561,anti,אַנְטְאַרְקְטִי,"antarctic. FW [Properly ‘opposite to the north’, from Gk. anti (see אַנְטִי□) and arktos (= bear; the constellation of the Great Bear). See אַרֽקֽטִי.]",100
1567,anti,אַנְטִי□,"(before a vowel אַנְט□)  FW anti-, resp. ant-, pref. meaning ‘opposite, against, instead’. [Gk. anti-, ant- (= over against, opposite, before, instead of) which is related to anta, anten (= opposite). cp. ‘ante-’ and ‘anti-’ in my CEDEL. cp. also אַנְטִיקְוַארְיוֹן.]",101
1576,anti,אַנְטִיסֶרוּם,antiserum. FW [A hybrid coined from Gk. anti (see אַנְטִי□) and L. serum (= whey). See סֶרוּם.],102
1580,anti,אַנְטִיקְוַארְיוֹן,"antiquity store, secondhand bookstore. FW [From L. antīquārius (= pertaining to antiquity), from antīquus (= old), from ante (= before), which is related to Gk. anti (= over against, opposite, before, instead of). See אַנְטִי□.]",103
1588,anti,אַנְטַרְקְטִי,"Antarctic, pertaining to the South Pole or regions near the South Pole. FW [Properly ‘opposite to the north’, from Gk. anti (= opposite), and arktos (= bear; the constellation of the Great Bear). See אַנְטִי□ and אַרְקְטִי.]",104
1573,antia,אַנְטִילְיָה,"a water-scooping machine. PBH [Borrowed from Gk. antia (= hold of a ship; reservoir), which together with antlion (of s.m.) derives from antlos (= hold of a ship; bucket). See אַנֽטָל.]",105
1574,antinomia,אַנְטִינוֹמְיָה,"antinomy. FW [L. antinomia, from Gk. antinomia (= ambiguity in the law), from anti (see אַנְטִי□) and nomos (= law). See נוֹמָד and suff. □יָה.]",106
1579,antipatheia,אַנְטִיפַּתְיָה,"antipathy. FW [L. antipathīa, from Gk. antipatheia, from antipathes (= having opposite feelings), from anti (see אַנְטִי□) and pathos (= feeling, suffering, passion). See פָּתוֹס and cp. אַפַּתֽיָה.]",107
1577,antipodes,אַנְטִיפּוֹד,"antipode. FW [L. antipodēs (pl.), from Gk. antipodes, pl. of antipous (= having the feet opposite), from anti (see אַנְטִי□) and pous, gen. podos (= foot; see פֵּדָר).]",108
1583,antithesis,אַנְטִיתֶזָה,"antithesis. FW [L. antithesis, from Gk. antithesis (= opposition; lit. ‘a placing against’), from antitithenai (= to set one thing against another, oppose), from anti (see אַנְטִי□) and tithenai (= to place). See תִּיק and cp. פְּרוֹתֶזָה.]",109
18807,antlion,נַטְלָה,"vessel used for washing hands. PBH [Aram. נַטְלָא. Prob. derived from נְטַל and lit. meaning ‘that which is lifted’ or ‘that which is taken’. נַטְלָא is not borrowed from Gk. antlion (= bucket), as some lexicographers would have it.]",110
1584,antlos,אַנְטָל,"vessel. PBH [Gk. antlos (= hold of a ship; bucket), prob. standing for antlos, from am-thlos-s, and related to ame (= bucket). See ‘amnion’ in my CEDEL and cp. אַנְטִילְיָה.]",111
1566,antonymia,אַנְטוֹנִים,"antonym. FW [Formed from Gk. antonymia (= a word used for another, a pronoun), from anti (= instead of; see אַנְטִי□), and onyma, dialectal form of onoma (= noun). See נוֹמִינָלִי.]",112
1929,apatheia,אַפַּתְיָה,"apathy. FW [Ultimately from Gk. apatheia (= freedom from suffering, impassibility), from apathes (= without suffering, impassible), from privative pref. a- and pathos (= feeling, suffering, passion). See פָּתוֹס and cp. ‘apathy’ in my CEDEL.]",113
1860,aphente,אֶפֶנְדִּי,"‘effendi’. FW [Turkish efendi (= master), from Med. Gk. aphente, from Gk. authentes (= an absolute master or ruler; murderer), which is short for auto-entes from autos (= self), which is of uncertain origin, and entes (= one who does a thing himself).]",114
1795,aphorismos,אֲפוֹרִיזְם,"aphorism. FW [Fren. aphorisme, from Med. L. aphorismus, from Gk. aphorismos (= definition), from aphorizein (= to define), from apo (= from; see אַפּוֹ□), and orizein (= to bound, limit), from oros (= boundary, limit, border), from IE base *weru- (= to draw). cp. ‘horizon’ in my CEDEL.]",115
23598,aphraktos,פְרִיגָטָה,"frigate. FW [It. fregata, from Neapolitan fregate, which prob. derives from Gk. aphraktos (= unfenced; not decked — said of ships), from Gk. pref. ἀ– (see privative pref. ‘a–’ in my CEDEL), and phrassein (= to fence, enclose), which is cogn. with L. farcīre (= to stuff). See ‘farce’ (to stuff, cram), in my CEDEL.]",116
1900,Aphrodite,אַפְרוֹדִיטָה,"(אַפְרוֹדִיטֵי in PBH) Aphrodite (Greek mythology). FW [Gk. Aphrodite, prob. a popular alteration of Aphthothe, Attorethe (a change due to the influence of Gk. aphros, ‘foam’, from Phoen. עשתרת, Heb. עַשְׁתֹּרֶת (= the goddess of love), which is related to Akka. Ashtarte, Ishtar. See עַשְׁתֹּרֶת. The explanation of the name Aphrodite by Hesiod as ‘(the goddess) born of the foam (of the sea)’ is folk etymology. For the change of sh to ph cp. Heb. שׁוּם, Arab. thum, VArab. fūm (= garlic); Heb. גָּדִישׁ, Arab. jadath, VArab. jadaf (= mound, tumulus); and the Russian proper name Feodor, which derives from Gk. Theodoros (= Theodore). cp. אַסְטֵרוֹאִיד.]",117
25971,aphron,קֶצֶף,"foam, froth. [A hapax legomenon in the Bible, occurring Hos. 10:7 and usually rendered by ‘foam froth’, after Aquilas, who translates it by Gk. aphron, and the Vulgate, which renders it by spuma. According to several scholars קֶצֶף II means ‘splinter’, but this rendering is justly rejected by most authorities.]",118
1900,aphros,אַפְרוֹדִיטָה,"(אַפְרוֹדִיטֵי in PBH) Aphrodite (Greek mythology). FW [Gk. Aphrodite, prob. a popular alteration of Aphthothe, Attorethe (a change due to the influence of Gk. aphros, ‘foam’, from Phoen. עשתרת, Heb. עַשְׁתֹּרֶת (= the goddess of love), which is related to Akka. Ashtarte, Ishtar. See עַשְׁתֹּרֶת. The explanation of the name Aphrodite by Hesiod as ‘(the goddess) born of the foam (of the sea)’ is folk etymology. For the change of sh to ph cp. Heb. שׁוּם, Arab. thum, VArab. fūm (= garlic); Heb. גָּדִישׁ, Arab. jadath, VArab. jadaf (= mound, tumulus); and the Russian proper name Feodor, which derives from Gk. Theodoros (= Theodore). cp. אַסְטֵרוֹאִיד.]",119
21668,aphye,עַפְיָן,"name of a fish (usually identified with the anchovy). PBH [From Gk. aphye (= small fry of various fishes), which is of unknown etymology.]",120
1768,apo,אַפּוֹ□,"pref. in words of Greek origin meaning ‘from, away from, asunder, separate’. FW [Gk. apo (= from, away from), cogn. with Old I. ápa (= away from), L. ab (= away from, from). See ‘of’ in my CEDEL and cp. אַבְּ□. cp. also פּוֹסְט.]",121
22430,apo,פּוֹסְט,"after (occurring in L. phrases like פּוסְט סְקְרִיפְּטוּם (= post scriptum), פּוֹסְט פַקְטוּם (= post factum). FW [L. post (= behind, after), from earlier * posti, from IE * pos-, enlargement of * po-, whence Gk. apo (= from), L. ab (= away from). cp. אַפּוֹ□, אַבְּ□.]",122
22387,apodeixis,פּוֹלִיסָה,"policy (document of insurance). FW [Fren. police (= insurance policy), from It. polizza, corruption of Med. L. apodixa (= receipt), from Gk. apodeixis (= a showing forth, demonstration, proof), from apo (= from, away from) and deiknynai (= to show), which is cogn. with L. dicere (= to tell). See אִינְדֶקְס and cp. words there referred to.]",123
1790,apokalypsis,אַפּוֹקָלִיפְּסָה,"apocalypse. FW [L. apocalypsis, from Gk. apokalypsis (= revelation), from apokalyptein (= to uncover, disclose, reveal), from apo (= from; see אַפּוֹ□), and kalyptein (= to cover), which is related to kalypso (= Calypso, a sea nymph), kalybe (= cabin). See אֵיקָלִיפְּטוּס.]",124
1789,apokalyptikos,אַפּוֹקָלִיפְּטִי,"apocalyptic(al). FW [Gk. apokalyptikos, from apokalyptein. See אַפּוֹקָלִיפְּסָה and adj. suff. □ִי.]",125
1792,apokrypsos,אַפּוֹקְרִיפִים,"Apocrypha, books excluded from the number of the sacred books of the Bible. FW [L. Apocrypha, neuter pl. of apocryphus, from Gk. apokrypsos (= hidden away, kept secret), from apokryptein (= to hide away), from apo (= from; see אַפּוֹ□), and kryptein (= to hide) which derives from IE base *qrū-bh-, enlargement of base *qrū (= to hide).]",126
1776,Apollon,אַפּוֹלוֹ,"Apollo (Greek mythology). FW [L. Apollō, from Gk. Apollon, which, according to Usener is related to an obsolete Greek verb meaning ‘to drive away (scil. evil)’, and cogn. with L. pellere (= to beat, strike; to drive). See ‘pulse’ (= throb) in my CEDEL and cp. ‘Apollo’ ibid.]",127
1777,apologia,אַפּוֹלוֹגְיָה,"apology. FW [L. apologia, from Gk. apologia (= a speech in defense), from apologos (= story, tale, fable, apologue, account; lit.: ‘that which comes from a speech’), from apo (= from) and logos (= word, speech, discourse, account). See אַפּוֹ□ and □לוֹגְיָה.]",128
1797,apotheke,אַפּוֹתֵיקָה,"storehouse. FW [Gk. apotheke (= granary, storehouse; lit.: ‘a place wherein to lay up something’), from the stem of apotithenai (= to put away), from apo (= away from, from; see אַפּוֹ□) and tithenai (= to put, place). See תִּיק and cp. אִפּוֹתֵיקָה and דִּיָּתֵקֵי. cp. also הֶפְתֵּק.]",129
2609,apotheke,בּוּטִיק,"boutique, shop. FW [Fren., from Old Provençal botica, also botiga, from Gk. apotheke (= any place wherein to lay up something, magazine, storehouse).]",130
6909,apotheke,הֶפְתֵּק,"storeroom for food. PBH [Gk. apotheke (= granary, storehouse). See אַפּוֹתֵיקָה.]",131
1796,apotheosis,אַפּוֹתֵאוֹזָה,"apotheosis. FW [L. apotheōsis, from Gk. apotheosis (= deification), from apo (= from; see אַפּוֹ□), and theos (= god). See אַפּוֹ□ and תֵּאוֹלוֹג.]",132
1910,Apro,אַפְּרִיל,"April, name of the fourth civil month. FW [L. (mēnsis) Aprīlis (lit.: ‘the month of Aphrodite’). from Gk. Apro, a short form of Aphrodite. cp. L. (mēnsis) Maius (= the month of May; properly ‘the month of Jupiter Maius’); see מַאי.]",133
1880,apsintheon,אַפְסִנְתִּין,"Artemisia absinthium (botany). PBH [Gk. apsintheon (= wormwood), for Old Pers. origin.]",134
21930,Arabos,עֲרַבֶּסְקָה,"arabesque. FW [Fren. arabesque, from It. arabesco, from Arabo (= Arab), from L. Arabem, accusative of Arabs, from Gk. Arabos (= Arab), from Arab. ‘ Arab (= the Arabs). See עֲרָב.]",135
2153,archaikos,אַרְכָאִי,"archaic. FW [Gk. archaikos (= old-fashioned, antiquated), from archios (= ancient), from arche (= beginning, origin). See אַרְכִי and suff. □ִי.]",136
2165,archaiologia,אַרְכֵיאוֹלוֹגְיָה,"archaeology. NH [Gk. archaiologia (= the study of ancient things), compounded of archaios (= ancient), and – logia. See אַרְכִי and □לוֹגְיָה.]",137
2154,archaismos,אַרְכָאִיזְם,"archaism. FW [Gk. archaismos, from archaizein (= to be old-fashioned, copy the ancients in language), from archaios (= ancient). See אַרְכָאִי and suff. □ִיזְם.]",138
2162,arche,אַרְכִי,"rule, dominion; term of office, office. PBH [Gk. arche (= beginning, first cause, origin, first principle; office), from the stem of archein (= to begin, rule), whence also archos (= leader, chief, ruler). cp. אַרְכָאִי, אַרְכִי□, אַרְכִיּוֹן, □ַרֽכֽיָה, the first element in אַרְכֵיאוֹלוֹגְיָה and the second element in מַטְרִיאַרְכָט, הִיֶּרַרְכְיָה, פּוֹלֵימַרְכוּס. cp. also עַרֽכִּי.]",139
15063,arche,מַטְרִיאַרְכָט,"matriarchy. FW [Compounded of L. māter, gen. mātris (= mother), and Gk. arche (= office). See מַטְרוֹנָה and אַרְכִי. For the ending see third suff. ‘-ate’ in my CEDEL.]",140
21995,arche,עַרְכֵּי,"recorder’s office, registry, archives. PBH [From Gk. arche (= beginning, origin; magistracy, office). See אַרְכִי and cp. עַרְכָּאָה.]",141
2167,archeion,אַרְכִיּוֹן,"archives. PBH [Gk. archeion (= public building, town hall), pl. archeia (= public records, the archives), from arche (= beginning, origin). See אַרְכִי.]",142
2171,archetypon,אַרְכִיטִיפּוּס,"archetype. FW [From L. archetypum, from Gk. archetypon (= pattern, model), properly neuter of the adjective archetypos (= stamped first) used as a noun, from arche– (= archi-, ‘first’), and typos (= a blow, mark of a blow). See אַרְכִי□ and טִיפּוּס.]",143
